url_len,url_num_hyphens_dom,url_num_dom_token,url_path_len,url_filename_len,url_longest_dom_token_len,url_average_dom_token_len,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_num_equals,url_num_slashes,url_num_dash,url_num_semicolon,url_num_at,url_num_percent,url_num_plus,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_count_consonants,url_num_digits,url_chinese_present,url_port,url_has_https,url_has_ip_address,url_num_subdomains,url_has_suspicious_words,url_length_category,url_has_port_in_url,url_num_special_chars,url_num_params,url_num_fragments,url_starts_with_www,url_is_shortened,url_has_email,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),html_num_tags('small'),html_num_tags('span'),html_num_tags('input'),html_num_tags('applet'),html_num_tags('img'),html_num_tags('video'),html_num_tags('audio'),repu
39,1,2,10,9,16,10.0,21,21,2,0,0,3,1,0,0,0,0,0,0,0,4.169766962341045,21,0,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
30,0,4,11,0,3,2.25,12,12,3,0,0,5,0,0,0,0,0,0,0,1,3.9777471629109447,10,9,0,80,0,1,2,1,0,0,1,0,0,0,0,0,0,3,0,0,90,1,1,2,25,0,2,9,0,4,0,0,malicious
29,0,4,10,3,3,2.25,12,12,3,0,0,4,0,0,0,0,0,0,0,1,4.021268494903765,10,9,0,80,0,1,2,1,0,0,1,0,0,0,0,0,0,3,0,0,90,1,1,2,25,0,2,9,0,4,0,0,malicious
37,0,4,18,0,3,2.25,12,12,3,0,0,5,0,0,0,0,0,0,0,1,4.219475244464337,15,9,0,80,0,1,2,1,0,0,1,0,0,0,0,0,0,9,0,0,109,1,1,1,50,2,17,8,0,19,0,0,malicious
50,0,2,31,14,7,5.0,11,11,2,0,0,5,0,0,0,0,0,0,0,0,4.36637013015618,28,3,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,12,1,1,1,17,0,29,4,0,6,0,0,malicious
35,0,2,16,9,7,5.0,11,11,1,0,0,4,0,0,0,0,0,0,0,0,4.307714802597438,19,3,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,10,0,0,43,1,1,1,22,0,29,2,0,10,0,0,malicious
35,1,2,11,10,8,7.5,16,16,2,0,0,3,1,0,0,0,0,0,0,0,4.036006945330954,20,1,0,80,1,0,0,0,0,0,1,0,0,0,0,0,3,36,0,0,162,1,1,4,213,0,35,17,0,32,0,0,malicious
79,0,4,57,0,4,3.0,15,15,4,0,0,13,0,0,0,0,0,0,0,0,4.133350839669186,44,0,0,80,0,0,2,0,2,0,1,0,0,0,0,0,0,3,0,0,33,1,1,1,9,0,12,2,0,0,0,0,malicious
36,0,2,17,0,7,5.0,11,11,1,0,0,5,0,0,0,0,0,0,0,0,4.3264658909811935,19,3,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,10,0,0,43,1,1,1,22,0,29,2,0,10,0,0,malicious
32,0,2,1,0,19,11.0,23,23,1,0,0,3,0,0,0,0,0,0,0,0,4.030639062229566,17,0,0,80,1,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,84,1,1,2,31,0,49,8,0,10,0,0,malicious
39,1,3,1,0,16,9.666666666666666,31,31,2,0,0,3,1,0,0,0,0,0,0,0,4.179776180945229,21,4,0,80,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,56,1,1,8,0,0,8,8,0,11,0,0,malicious
29,0,2,1,0,16,9.5,20,20,1,0,0,3,0,0,0,0,0,0,0,0,4.1162646156680225,18,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
52,0,5,7,6,9,6.6,37,37,10,0,0,3,0,0,0,0,0,0,0,0,3.8042212771001735,24,0,0,80,1,0,3,0,0,0,1,0,0,0,0,0,0,23,0,0,21,1,1,1,7,0,1,3,0,1,0,0,malicious
48,0,4,10,6,3,3.0,15,15,4,0,1,4,0,0,1,0,0,15,1,1,4.480388542207534,17,13,0,80,0,1,2,1,0,0,2,1,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
214,0,2,21,9,16,9.5,20,20,2,1,3,4,0,2,0,0,0,165,3,0,4.783656661295156,88,64,0,80,0,0,0,1,2,0,6,3,0,0,0,0,0,2,0,0,6,1,1,1,2,0,0,4,0,4,0,0,malicious
39,3,2,1,0,27,15.0,31,31,1,0,0,3,3,0,0,0,0,0,0,0,4.214262795507958,21,0,0,80,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,36,1,1,1,15,0,0,8,0,4,0,0,malicious
94,0,2,69,9,13,8.5,18,18,2,2,0,8,2,0,0,0,0,0,0,0,4.697307602089424,53,5,0,80,0,0,0,1,2,0,1,0,0,0,0,0,0,5,0,0,65,1,1,2,29,0,20,6,0,1,0,0,malicious
477,0,4,13,9,8,5.0,23,23,28,18,9,6,0,0,1,23,0,433,10,0,4.77738625888773,239,31,0,80,0,0,2,1,2,0,35,9,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
476,0,4,13,9,8,5.0,23,23,28,18,9,6,0,0,1,23,0,432,10,0,4.830627877678557,236,33,0,80,0,0,2,1,2,0,35,9,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
94,0,2,69,9,13,8.5,18,18,2,2,0,8,2,0,0,0,0,0,0,0,4.697307602089424,53,5,0,80,0,0,0,1,2,0,1,0,0,0,0,0,0,5,0,0,65,1,1,2,29,0,20,6,0,1,0,0,malicious
94,0,2,69,9,13,8.5,18,18,2,2,0,8,2,0,0,0,0,0,0,0,4.697307602089424,53,5,0,80,0,0,0,1,2,0,1,0,0,0,0,0,0,5,0,0,65,1,1,2,29,0,20,6,0,1,0,0,malicious
86,0,2,10,7,5,4.0,9,9,3,0,2,7,1,0,0,0,0,58,2,0,4.870075290495269,41,13,0,80,1,0,0,0,2,0,4,2,0,0,0,0,0,3,0,0,8,1,1,0,5,0,0,0,0,1,0,0,malicious
95,1,2,72,9,12,7.5,16,16,2,2,0,8,3,0,0,0,0,0,0,0,4.681094762463177,49,5,0,80,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,10,1,1,0,2,0,6,0,0,0,0,0,malicious
82,0,3,50,12,6,3.6666666666666665,13,13,3,0,1,8,1,0,0,0,0,11,1,0,4.706841682224288,30,24,0,80,0,0,1,0,2,0,2,1,0,1,0,0,0,9,0,0,35,1,1,1,12,0,11,3,0,0,0,0,malicious
40,0,2,22,21,7,5.0,11,11,1,0,0,3,0,0,0,0,0,0,0,0,3.7970851333950884,23,0,0,80,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,0,11,1,1,2,2,0,1,6,0,1,0,0,malicious
35,0,2,16,0,7,5.0,11,11,1,0,0,5,0,0,0,0,0,0,0,0,4.318867931899244,18,3,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,26,1,1,1,11,0,5,5,0,3,0,0,malicious
36,0,4,17,0,3,2.25,12,12,3,0,0,5,0,0,0,0,0,0,0,1,4.173416585305445,13,9,0,80,0,1,2,1,0,0,1,0,0,0,0,0,0,10,0,0,43,1,1,1,22,0,29,2,0,10,0,0,malicious
35,0,2,16,0,7,5.0,11,11,1,0,0,5,0,0,0,0,0,0,0,0,4.261725074756386,18,3,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,26,1,1,1,11,0,5,5,0,3,0,0,malicious
32,1,3,1,0,15,7.0,23,23,2,0,0,3,1,0,0,0,0,0,0,0,3.9056390622295662,19,0,0,80,1,0,1,0,0,0,1,0,0,1,1,0,0,11,0,0,185,1,1,19,47,0,48,158,0,7,0,0,malicious
41,2,2,10,9,20,11.5,24,24,2,0,0,3,2,0,0,0,0,0,0,0,4.259514199528965,21,0,0,80,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
25,1,2,1,0,8,7.5,16,16,1,0,0,3,1,0,0,0,0,0,0,0,3.943465189601647,13,1,0,80,1,0,0,0,0,0,1,0,0,0,0,0,3,35,0,0,173,1,1,5,217,0,36,22,0,31,0,0,malicious
43,2,3,10,9,17,7.666666666666667,25,25,3,0,0,3,2,0,0,0,0,0,0,0,4.204652545097893,24,0,0,80,1,0,1,1,0,0,1,0,0,1,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
120,0,2,94,5,13,8.5,18,18,5,0,0,10,3,0,0,0,0,0,0,0,4.334079479164109,63,1,0,80,1,0,0,1,2,0,1,0,0,0,0,0,5,22,0,0,25,1,1,1,3,0,4,14,0,3,0,0,malicious
33,0,2,11,0,10,6.5,14,14,1,0,0,5,0,0,0,0,0,0,0,0,4.2831997109110675,19,2,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,90,1,1,2,25,0,2,9,0,4,0,0,malicious
34,2,2,1,0,21,12.0,25,25,1,0,0,3,2,0,0,0,0,0,0,0,4.1499833418113035,22,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,1,1,1,6,0,4,4,0,1,0,0,malicious
39,1,2,10,9,17,10.0,21,21,2,0,0,3,1,0,0,0,0,0,0,0,4.458103180234289,24,0,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
50,2,3,10,9,24,10.0,32,32,3,0,0,3,2,0,0,0,0,0,0,0,4.2528786893420305,28,0,0,80,1,0,1,1,0,0,1,0,0,1,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
31,0,2,6,5,14,8.5,18,18,1,0,0,3,0,0,0,0,0,0,0,0,4.082597923010944,15,3,0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,1,0,0,0,0,0,malicious
73,3,3,1,0,32,21.0,65,65,2,0,0,3,3,0,0,0,0,0,0,0,4.23578068334448,38,0,0,80,0,0,1,0,1,0,1,0,0,0,0,0,4,34,0,0,116,1,1,2,52,0,15,40,0,4,0,0,malicious
45,0,3,27,11,3,2.6666666666666665,10,10,3,0,0,6,0,0,0,0,0,0,0,0,4.244320529942617,26,0,0,80,1,0,1,1,0,0,1,0,0,0,0,0,0,15,0,0,44,1,1,1,36,0,42,20,0,9,0,0,malicious
43,0,3,25,9,3,2.6666666666666665,10,10,3,0,0,6,0,0,0,0,0,0,0,0,4.260242301506339,24,0,0,80,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,50,1,1,1,8,0,4,5,0,2,0,0,malicious
52,2,2,17,9,23,13.0,27,27,2,0,0,4,2,0,0,0,0,0,0,0,4.281700535240759,29,0,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
41,1,2,10,9,19,11.0,23,23,2,0,0,3,1,0,0,0,0,0,0,0,4.220254675762213,25,0,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
57,3,3,10,9,24,12.333333333333334,39,39,3,0,0,3,3,0,0,0,0,0,0,0,4.498870715615483,33,0,0,80,1,0,1,1,1,0,1,0,0,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
84,8,3,1,0,48,24.666666666666668,76,76,2,0,0,3,8,0,0,0,0,0,0,0,4.222426282070016,38,4,0,80,0,0,1,1,2,0,1,0,0,0,0,0,4,34,0,0,116,1,1,2,52,0,15,40,0,4,0,0,malicious
36,0,2,16,0,8,5.5,12,12,1,0,0,6,0,0,0,0,0,0,0,0,3.974937501201927,19,0,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,50,1,1,1,8,0,4,5,0,2,0,0,malicious
48,0,2,28,12,8,5.5,12,12,2,0,0,6,0,0,0,0,0,0,0,0,4.2801876989901,28,0,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,17,1,1,1,1,0,5,4,0,1,0,0,malicious
41,0,3,10,9,13,7.0,23,23,3,0,0,3,0,0,0,0,0,0,0,0,4.0275684677161125,25,0,0,80,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
26,0,3,1,0,10,5.333333333333333,18,18,2,0,0,3,0,0,0,0,0,0,0,0,3.921029621737615,16,0,0,80,0,0,1,0,0,0,1,0,0,1,0,0,0,11,0,0,16,1,1,1,15,0,4,21,0,7,0,0,malicious
525,2,5,13,9,16,6.4,36,36,29,18,9,6,2,9,1,23,0,467,10,0,4.831990253985968,264,30,0,80,1,0,3,1,2,0,44,9,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
151,0,2,107,0,7,5.5,12,12,3,2,3,7,0,0,0,0,0,23,2,0,5.423706316931774,77,29,0,80,1,0,0,1,2,0,3,2,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
203,0,2,182,10,9,6.0,13,13,6,0,1,14,2,0,0,0,0,0,0,0,4.927552910501764,70,66,0,80,1,0,0,0,2,0,1,0,0,0,0,0,0,6,0,0,6,1,1,1,2,0,7,2,0,2,0,0,malicious
58,0,2,16,9,31,16.5,34,34,2,0,0,4,0,0,0,0,0,0,0,0,4.233173564825374,30,0,0,80,1,0,0,1,1,0,1,0,0,0,0,0,1,5,0,0,34,1,1,0,71,0,4,0,0,3,0,0,malicious
29,1,3,1,0,13,6.333333333333333,21,21,2,0,0,3,1,0,0,0,0,0,0,0,4.021268494903765,14,0,0,80,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1,1,1,4,0,0,2,0,3,0,0,malicious
49,0,2,21,9,13,9.5,20,20,2,0,0,5,0,0,0,0,0,0,0,0,4.0354429464569606,27,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,1,1,1,4,0,1,2,0,4,0,0,malicious
28,0,3,1,0,11,6.0,20,20,2,0,0,3,0,0,0,0,0,0,0,0,3.770942421748537,14,0,0,80,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
26,0,2,1,0,13,8.5,18,18,1,0,0,3,0,0,0,0,0,0,0,0,3.873140679513133,15,0,0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,1,1,1,1,0,0,4,0,1,0,0,malicious
59,3,3,10,9,27,13.333333333333334,42,42,3,0,0,3,3,0,0,0,0,0,0,0,4.479355125303007,34,0,0,80,0,0,1,1,1,0,1,0,0,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
95,1,3,13,12,17,10.333333333333334,33,33,3,0,1,3,1,0,0,0,0,41,1,0,5.0071031409111795,51,17,0,80,0,0,1,0,2,0,2,1,0,0,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
95,1,3,13,12,17,10.333333333333334,33,33,3,0,1,3,1,0,0,0,0,41,1,0,5.03202179290338,49,22,0,80,0,0,1,0,2,0,2,1,0,0,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
40,0,3,16,0,10,4.666666666666667,16,16,2,0,0,5,0,0,0,0,0,0,0,0,4.2628148954723555,21,1,0,80,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,16,1,1,1,0,0,0,3,0,2,0,0,malicious
28,0,2,9,0,7,5.0,11,11,1,0,0,4,0,0,0,0,0,0,0,0,3.950212064914747,15,0,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
99,2,3,13,12,22,11.666666666666666,37,37,3,0,1,3,2,0,0,0,0,41,1,0,4.969560913465452,39,28,0,80,0,0,1,0,2,0,2,1,0,0,0,0,0,1,0,0,88,1,1,1,26,0,18,17,0,2,0,0,malicious
32,0,3,1,0,18,7.333333333333333,24,24,2,0,0,3,0,0,0,0,0,0,0,0,4.015319531114783,17,0,0,80,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,154,1,1,1,15,0,39,5,0,3,0,0,malicious
67,4,5,1,0,41,10.8,58,58,4,0,0,3,4,0,0,0,0,0,0,0,4.517602534310691,39,0,0,80,1,0,3,0,1,0,1,0,0,0,1,0,1,28,0,0,132,1,1,3,70,0,12,24,0,26,0,0,malicious
32,2,2,0,0,20,11.5,24,24,1,0,0,2,2,0,0,0,0,0,0,0,4.241729296672175,18,1,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,157,1,1,3,106,1,44,3,0,0,0,0,malicious
52,0,2,33,14,7,5.0,11,11,2,1,0,6,1,0,0,0,0,0,0,0,4.476425477915235,25,1,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,30,1,1,1,6,0,1,2,0,1,0,0,malicious
52,0,3,28,0,8,4.666666666666667,16,16,4,0,0,4,1,0,0,0,0,0,0,0,4.3018040267333895,30,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,8,0,0,34,1,1,1,6,1,7,2,0,5,0,0,malicious
45,0,2,26,9,8,5.0,11,11,2,0,0,6,0,0,0,0,0,0,0,0,4.027979696753515,29,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,79,1,1,1,16,0,4,7,0,4,0,0,malicious
50,0,3,27,9,8,4.333333333333333,15,15,3,0,0,6,0,0,0,0,0,0,0,0,4.185979129983103,33,0,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,12,0,0,79,1,1,1,16,0,4,7,0,4,0,0,malicious
72,0,4,23,0,18,9.75,42,42,3,1,0,5,0,0,0,0,0,0,0,0,4.355408294302115,41,0,0,80,0,0,2,1,1,0,1,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
98,0,3,46,9,10,6.666666666666667,22,22,4,0,2,7,0,0,1,0,0,21,2,0,4.849040839628908,50,2,0,80,1,0,1,0,2,0,3,2,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,malicious
30,1,2,1,0,19,10.5,22,22,1,0,0,3,1,0,0,0,0,0,0,0,4.123231428797621,17,0,0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,33,1,1,0,14,0,7,2,0,7,0,0,malicious
31,0,2,11,6,9,5.5,12,12,2,0,0,4,0,0,0,0,0,0,0,0,3.808719697344071,18,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
72,0,2,33,8,21,12.5,26,26,2,0,1,6,0,0,0,0,0,4,1,0,4.282559509609941,38,0,0,80,1,0,0,0,1,0,2,1,0,0,0,0,0,3,0,0,3,1,1,1,0,0,5,3,0,4,0,0,malicious
38,1,2,5,4,21,12.0,25,25,1,0,0,3,1,0,0,0,0,0,0,0,4.4385883686498095,24,0,0,80,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,22,1,1,1,1,0,3,4,0,0,0,0,malicious
51,0,4,31,14,3,2.5,13,13,4,0,0,5,0,0,0,0,0,0,0,1,4.53763508744351,22,10,0,80,0,1,2,1,0,0,1,0,0,0,0,0,0,3,0,0,12,1,1,1,17,0,29,4,0,6,0,0,malicious
46,2,2,10,9,24,13.5,28,28,2,0,0,3,2,0,0,0,0,0,0,0,4.137161140604462,25,0,0,80,1,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
36,0,2,1,0,23,13.0,27,27,1,0,0,3,0,0,0,0,0,0,0,0,3.9511943630832227,19,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
50,1,2,17,9,21,12.0,25,25,2,0,0,4,1,0,0,0,0,0,0,0,4.358562939644917,29,0,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,41,1,1,1,16,0,0,8,0,4,0,0,malicious
42,2,2,8,7,22,13.0,27,27,1,0,0,3,2,0,0,0,0,0,0,0,4.261132303628119,22,0,0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,41,1,1,1,18,0,1,13,0,4,0,0,malicious
29,1,2,1,0,8,5.0,11,11,1,0,1,3,1,0,0,0,0,8,1,0,4.047299098426643,16,0,0,80,1,0,0,1,0,0,2,1,0,0,0,0,2,3,0,0,102,1,1,3,8,0,21,38,0,2,0,0,malicious
50,1,3,9,0,26,10.666666666666666,34,34,2,0,0,4,1,0,0,0,0,0,0,0,4.343465189601647,27,0,0,80,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,46,1,1,1,19,0,1,13,0,4,0,0,malicious
139,3,3,61,10,54,22.666666666666668,70,70,6,0,0,6,8,0,0,0,0,0,0,0,4.289416934739577,76,4,0,80,1,0,1,1,2,0,1,0,0,0,0,0,0,15,0,0,29,1,1,1,20,0,9,15,0,1,0,0,malicious
36,2,3,1,0,17,8.666666666666666,28,28,2,0,0,3,2,0,0,0,0,0,0,0,4.197159723424149,19,0,0,80,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
55,2,3,10,9,29,11.666666666666666,37,37,3,0,0,3,2,0,0,0,0,0,0,0,4.3487417586251835,30,0,0,80,1,0,1,1,1,0,1,0,0,1,0,0,0,2,0,0,36,1,1,1,15,0,0,8,0,4,0,0,malicious
49,0,2,21,9,16,9.5,20,20,2,0,0,6,0,0,0,0,0,0,0,0,4.323195302989815,30,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,1,0,0,0,0,0,malicious
53,2,5,1,0,27,8.0,44,44,4,0,0,3,2,0,0,0,0,0,0,0,4.3718015303947615,29,0,0,80,1,0,3,0,0,0,1,0,0,0,1,0,0,2,0,0,1,1,1,0,4,0,2,3,0,2,0,0,malicious
53,2,5,1,0,27,8.0,44,44,4,0,0,3,2,0,0,0,0,0,0,0,4.246235076959787,32,0,0,80,1,0,3,0,0,0,1,0,0,0,1,0,0,2,0,0,1,1,1,0,4,0,2,3,0,2,0,0,malicious
52,2,5,1,0,27,8.0,44,44,4,0,0,3,2,0,0,0,0,0,0,0,4.340265565194928,31,0,0,80,0,0,3,0,0,0,1,0,0,0,1,0,0,2,0,0,1,1,1,0,4,0,2,3,0,2,0,0,malicious
41,0,3,13,0,8,6.0,20,20,2,0,0,5,0,0,0,0,0,0,0,0,4.305858944160431,21,2,0,80,1,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,65,1,1,2,29,0,20,6,0,1,0,0,malicious
225,0,2,175,165,13,7.5,16,16,1,3,1,4,4,0,0,0,0,25,1,0,5.406912537537247,127,47,0,80,1,0,0,0,2,0,3,1,0,0,0,0,0,1,0,0,46,1,1,0,4,0,1,0,0,6,0,0,malicious
30,0,4,9,8,3,2.5,13,13,4,0,0,3,0,0,0,0,0,0,0,0,3.560011530389629,18,1,0,80,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
31,0,2,1,0,20,11.0,23,23,1,0,0,3,0,0,0,0,0,0,0,0,4.131300342505361,17,0,0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,2,5,0,0,0,0,malicious
44,0,3,12,0,16,7.333333333333333,24,24,2,0,0,5,0,0,0,0,0,0,0,0,4.126950016748872,23,1,0,80,1,0,1,0,0,0,1,0,0,1,0,0,0,4,0,0,33,1,1,1,9,0,12,2,0,0,0,0,malicious
110,0,2,34,10,9,6.0,13,13,2,0,0,6,1,0,0,0,0,54,1,0,5.173640622908455,80,1,0,80,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
221,0,4,184,10,12,6.75,30,30,4,0,2,19,0,0,0,0,0,0,0,0,4.785461721238864,101,41,0,80,0,0,2,0,2,0,1,0,0,0,0,0,1,10,0,0,125,1,1,6,22,0,7,17,0,2,0,2,malicious
104,0,2,75,10,17,10.0,21,21,2,0,0,9,1,0,0,2,0,0,0,0,4.591434131594968,60,4,0,80,1,0,0,1,2,0,3,0,0,0,0,0,0,9,0,0,261,1,1,4,201,0,50,18,0,67,0,0,malicious
94,0,2,65,0,17,10.0,21,21,1,0,0,9,1,0,0,2,0,0,0,0,4.544768278391154,53,4,0,80,1,0,0,1,2,0,3,0,0,0,0,0,0,9,0,0,261,1,1,4,201,0,50,18,0,67,0,0,malicious
36,0,2,11,0,13,8.0,17,17,1,0,0,5,0,0,0,0,0,0,0,0,4.3264658909811935,19,2,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,90,1,1,2,25,0,2,9,0,4,0,0,malicious
72,3,5,1,0,46,11.8,63,63,4,0,0,3,3,0,0,0,0,0,0,0,4.723909252297108,44,6,0,80,1,0,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
71,3,5,1,0,46,11.8,63,63,4,0,0,3,3,0,0,0,0,0,0,0,4.693997169697763,43,6,0,80,0,0,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
71,3,5,1,0,46,11.8,63,63,4,0,0,3,3,0,0,0,0,0,0,0,4.573502006853485,43,6,0,80,0,0,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
80,0,2,52,9,17,10.0,21,21,2,0,0,7,1,0,0,2,0,0,0,0,4.4654342711995945,45,4,0,80,0,0,0,1,2,0,3,0,0,0,0,0,0,7,0,0,22,1,1,2,19,0,2,18,0,1,0,0,malicious
42,3,2,14,0,18,10.0,21,21,1,0,0,5,3,0,0,0,0,0,0,0,4.264125089796519,21,4,0,80,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,8,1,1,1,0,0,1,1,0,1,0,0,malicious
41,0,2,16,9,13,8.0,17,17,1,0,0,4,0,0,0,0,0,0,0,0,4.314749870418975,22,2,0,80,1,0,0,1,0,0,1,0,0,0,0,0,0,10,0,0,43,1,1,1,22,0,29,2,0,10,0,0,malicious
72,3,5,1,0,46,11.8,63,63,4,0,0,3,3,0,0,0,0,0,0,0,4.744878349579426,43,6,0,80,1,0,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
41,0,2,21,9,8,5.5,12,12,2,0,0,4,0,0,0,0,0,0,0,0,4.043544614839371,26,0,0,80,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
31,0,2,11,10,8,5.5,12,12,1,0,0,3,0,0,0,0,0,0,0,0,3.977916874693636,20,0,0,80,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,malicious
25,0,3,1,0,9,5.0,17,17,2,0,0,3,0,0,0,0,0,0,0,0,4.053660689688186,13,0,0,80,0,0,1,0,0,0,1,0,0,0,0,0,0,20,0,0,43,1,1,2,23,0,5,16,0,12,0,0,malicious
32,1,2,1,0,19,11.0,23,23,1,0,0,3,1,0,0,0,0,0,0,0,3.766126767019874,19,0,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,84,1,1,2,31,0,49,8,0,10,0,0,malicious
