,url_len,url_num_hyphens_dom,url_num_dom_token,url_path_len,url_filename_len,url_longest_dom_token_len,url_average_dom_token_len,url_tld,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_num_equals,url_num_slashes,url_num_dash,url_num_semicolon,url_num_at,url_num_percent,url_num_plus,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_count_consonants,url_num_digits,url_chinese_present,url_port,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a'),html_num_tags('small'),html_num_tags('span'),html_num_tags('input'),html_num_tags('applet'),html_num_tags('img'),html_num_tags('video'),html_num_tags('audio'),Result_v1
2622,21,0,3,0,0,9,6.333333333,1,21,21,2,0,0,2,0,0,0,0,0,0,0,0,4.164497779,16,1,0,0,0,22,0,0,49,1,1,1,73,0,14,4,0,22,0,0,benign
2623,39,1,3,19,0,13,6,1,20,20,2,0,0,5,2,0,0,0,0,0,0,0,4.162057815,25,0,0,0,0,18,0,0,20,1,1,0,38,0,1,0,0,8,0,0,benign
2624,58,0,3,32,31,18,8,1,26,26,2,4,0,3,0,0,0,0,0,0,0,0,4.063937536,39,0,0,0,0,7,0,0,34,1,1,0,73,0,227,0,0,8,0,0,benign
2625,24,0,3,0,0,16,7.333333333,1,24,24,2,0,0,2,0,0,0,0,0,0,0,0,3.855337797,21,0,0,0,1,7,0,0,143,1,1,0,235,0,120,0,0,61,0,0,benign
2626,33,1,3,23,10,5,2.666666667,1,10,10,3,0,0,5,1,0,0,0,0,0,0,0,4.07507052,17,13,0,0,0,13,0,0,101,1,1,1,46,3,26,5,0,1,0,0,benign
2627,28,0,3,11,10,9,5,1,17,17,3,0,0,3,0,0,0,0,0,0,0,0,4.047160075,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,benign
2628,31,0,2,18,11,7,6,1,13,13,2,0,0,4,0,0,0,0,0,0,0,0,4.228062053,21,6,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,benign
2629,39,0,3,22,13,9,5,1,17,17,3,0,0,5,0,0,0,0,0,0,0,0,4.232603739,16,17,0,0,0,17,0,0,32,1,1,2,29,0,8,3,0,0,0,0,benign
2630,20,0,3,0,0,10,6,1,20,20,2,0,0,2,0,0,0,0,0,0,0,0,4.060262039,17,1,0,0,0,22,0,0,52,1,1,1,81,0,6,9,0,30,0,0,benign
2631,97,0,2,84,0,9,6,1,13,13,3,0,0,7,0,0,0,8,0,0,0,0,4.481804615,48,14,0,0,0,18,0,0,27,1,1,1,20,0,3,2,0,7,0,0,benign
2632,18,0,4,1,0,6,3.5,0,17,14,3,0,0,3,0,0,0,0,0,0,0,1,3.59326969,4,13,0,0,0,0,0,0,4,1,1,0,1,0,1,0,0,0,0,0,benign
2633,33,0,2,22,5,7,5,1,11,11,1,0,0,6,0,0,0,0,0,0,0,0,4.315311532,17,7,0,0,0,20,0,0,99,1,1,2,293,0,84,4,0,11,0,0,benign
2634,164,0,3,155,150,3,2.333333333,1,9,9,4,1,0,4,0,0,0,22,0,0,0,0,4.803171145,59,56,0,0,0,0,0,0,5,1,1,0,1,0,1,0,0,0,0,0,benign
2635,163,0,3,154,141,3,2.333333333,1,9,9,3,2,0,5,0,0,0,16,0,0,0,0,4.738134029,76,32,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,benign
2636,22,0,2,0,0,18,10.5,1,22,22,1,0,0,2,0,0,0,0,0,0,0,0,4.215061012,19,0,0,0,0,9,0,0,18,1,1,2,12,0,2,4,0,1,0,0,benign
2637,14,0,4,0,0,3,2.75,0,14,14,3,0,0,2,0,0,0,0,0,0,0,1,3.558518613,4,11,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,benign
2638,36,0,3,23,0,5,3.666666667,1,13,13,2,0,0,7,0,0,0,0,0,0,0,0,4.205766631,19,7,0,0,0,12,0,0,109,1,1,5,278,0,58,25,0,16,0,0,benign
2639,27,0,4,10,9,6,3.5,1,17,17,4,0,0,3,0,0,0,0,0,0,0,0,3.855865695,18,0,0,0,0,2,0,0,14,1,1,1,2,0,3,8,0,3,0,0,benign
2640,32,0,4,19,7,3,2.5,1,13,13,3,0,0,5,0,0,0,0,0,0,0,0,4.322573884,21,7,0,0,2,70,0,0,85,1,1,1,63,0,23,2,0,22,0,0,benign
2641,15,0,3,0,0,7,4.333333333,1,15,15,2,0,0,2,0,0,0,0,0,0,0,0,3.879664005,16,0,0,0,0,2,0,0,10,1,1,1,23,0,7,2,0,7,0,0,benign
2642,26,0,2,11,10,11,7,1,15,15,2,0,0,3,0,0,0,0,0,0,0,0,3.824252831,20,0,0,0,0,0,0,0,6,1,1,0,5,0,104,0,0,120,0,0,benign
2643,40,0,3,24,0,8,4.666666667,1,16,16,2,0,0,6,0,0,0,0,0,0,0,0,4.163438256,22,4,0,0,0,12,0,0,25,1,1,1,21,0,11,4,0,7,0,0,benign
2644,37,0,3,20,12,9,5,1,17,17,3,0,0,5,0,0,0,0,0,0,0,0,4.416833824,16,15,0,0,0,17,0,0,32,1,1,2,29,0,8,3,0,0,0,0,benign
2645,40,0,4,25,18,5,3,1,15,15,4,0,0,4,1,0,0,0,0,0,0,0,4.177374895,25,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,benign
2646,44,0,4,27,10,5,3.5,1,17,17,4,1,0,6,1,0,0,0,0,0,0,0,4.353127057,24,9,0,0,2,13,0,0,17,1,1,1,43,0,31,0,0,33,0,0,benign
2647,26,0,2,14,7,8,5.5,1,12,12,1,0,0,4,0,0,0,0,0,0,0,0,4.210764574,15,7,0,0,0,17,0,0,37,1,1,2,92,0,20,13,0,22,0,0,benign
2648,206,0,3,194,188,6,3.333333333,1,12,12,3,14,0,4,0,0,0,24,0,0,0,0,4.498942064,96,40,0,0,0,0,0,0,5,1,1,0,1,0,1,0,0,0,0,0,benign
2649,14,0,3,0,0,6,4,1,14,14,2,0,0,2,0,0,0,0,0,0,0,0,3.594465637,15,0,0,0,0,5,0,0,12,1,1,0,52,0,2,0,0,27,0,0,benign
2650,83,0,5,53,20,10,5.2,1,30,30,5,0,0,6,0,0,0,0,0,0,0,0,4.177626582,48,0,0,0,0,6,0,0,23,1,1,1,24,0,90,5,0,18,0,0,benign
2651,275,0,3,262,251,5,3.666666667,1,13,13,2,0,0,5,0,0,0,51,0,0,0,0,3.845550764,58,140,0,0,0,11,0,0,13,1,1,0,0,0,14,0,0,0,0,0,benign
2652,32,0,3,19,12,7,3.666666667,1,13,13,2,0,0,4,0,0,0,0,0,0,0,0,3.814015604,23,0,0,0,1,42,0,0,14,2,2,2,0,0,6,10,0,1,0,0,benign
2653,36,1,3,16,0,13,6,1,20,20,2,0,0,4,2,0,0,0,0,0,0,0,4.111629289,23,0,0,0,1,20,0,0,32,1,1,0,102,5,1,0,0,18,0,0,benign
2654,13,0,3,0,0,5,3.666666667,1,13,13,2,0,0,2,0,0,0,0,0,0,0,0,3.88418372,9,5,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,benign
2655,32,1,3,18,7,8,4,1,14,14,2,0,0,5,1,0,0,0,0,0,0,0,4.468112399,18,7,0,0,0,17,0,0,35,1,1,1,116,0,21,5,0,3,0,0,benign
2656,43,0,2,32,8,7,5,1,11,11,2,1,0,6,0,0,0,0,0,0,0,0,4.24107688,24,3,0,0,0,4,0,0,45,1,1,1,275,8,11,6,0,12,0,0,benign
2657,18,0,4,0,0,6,3.75,0,18,15,3,0,0,2,0,0,0,0,0,0,0,1,3.243074189,4,14,0,0,0,5,0,0,9,1,1,1,0,0,2,3,0,1,0,0,benign
2658,17,0,3,0,0,6,5,1,17,17,2,0,0,2,0,0,0,0,0,0,0,0,3.688721876,13,0,0,0,2,16,3,0,66,1,1,1,91,0,61,5,0,7,0,0,benign
2659,80,0,4,66,56,4,2.75,1,14,14,4,3,0,5,0,0,0,6,0,0,0,0,4.743086353,38,19,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,benign
2660,25,0,3,7,6,9,5.333333333,1,18,18,2,0,0,3,0,0,0,0,0,0,0,0,4.265319531,15,6,0,0,0,12,0,0,27,1,1,0,29,0,6,0,0,2,0,0,benign
2661,33,0,3,16,0,9,5,1,17,17,2,1,0,4,0,0,0,0,0,0,0,0,4.277567157,14,13,0,0,0,13,0,0,20,1,1,1,44,0,4,2,0,3,0,0,benign
2662,77,0,4,49,43,18,6.25,1,28,28,4,1,0,4,0,0,0,4,0,0,0,0,4.643390453,44,10,0,0,0,0,0,0,4,1,1,0,3,0,2,0,0,0,0,0,benign
2663,62,0,3,49,43,7,3.666666667,1,13,13,3,1,0,4,0,0,0,4,0,0,0,0,4.663151724,35,10,0,0,0,0,0,0,4,1,1,0,3,0,2,0,0,0,0,0,benign
2664,21,0,3,0,0,10,6.333333333,1,21,21,2,0,0,2,0,0,0,0,0,0,0,0,4.021640636,18,1,0,0,0,22,0,0,40,1,1,1,70,0,6,9,0,19,0,0,benign
2665,233,0,2,226,106,4,3,1,7,7,2,3,0,6,0,0,0,33,0,0,0,0,4.483338166,66,100,0,0,0,3,0,0,3,1,1,0,0,0,0,0,0,1,0,0,benign
2666,32,0,4,18,9,3,2.75,0,14,14,4,0,0,4,0,0,0,0,0,0,0,1,4.150410873,14,11,0,0,0,10,0,0,15,1,1,1,5,0,5,3,0,0,0,0,benign
2667,13,0,3,0,0,5,3.666666667,1,13,13,2,0,0,2,0,0,0,0,0,0,0,0,3.921928095,10,4,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,benign
2668,14,0,4,0,0,3,2.75,0,14,14,3,0,0,2,0,0,0,0,0,0,0,1,3.558518613,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
2669,74,2,3,55,50,11,5.666666667,1,19,19,3,2,0,4,2,0,0,6,0,0,0,0,4.680348269,36,17,0,0,0,2,0,0,24,1,1,0,5,0,1,1,0,5,0,0,benign
2670,53,0,3,33,20,12,6,1,20,20,3,1,0,4,0,0,0,0,0,0,0,0,4.494042263,23,21,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
2671,30,0,2,21,15,5,4,1,9,9,2,0,0,4,0,0,0,0,0,0,0,0,4.324186136,18,6,0,0,0,14,0,0,35,1,1,1,55,0,5,2,0,1,0,0,benign
2672,21,0,3,0,0,10,6.333333333,1,21,21,2,0,0,2,0,0,0,0,0,0,0,0,4.06610894,18,1,0,0,0,22,0,0,40,1,1,1,70,0,6,9,0,19,0,0,benign
2673,80,0,4,66,56,4,2.75,1,14,14,4,3,0,5,0,0,0,6,0,0,0,0,4.702744111,38,19,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,benign
2674,47,1,3,32,26,8,4.333333333,1,15,15,3,0,0,4,1,0,0,2,0,0,0,0,4.661932872,26,8,0,0,0,0,0,0,4,1,1,0,3,0,2,0,0,0,0,0,benign
2675,46,0,3,33,20,5,3.666666667,1,13,13,3,1,0,4,0,0,0,0,0,0,0,0,4.15275171,22,21,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
2676,53,0,3,33,20,12,6,1,20,20,3,1,0,4,0,0,0,0,0,0,0,0,4.474954813,24,21,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
2677,34,0,4,17,16,6,3.5,1,17,17,4,0,0,3,0,0,0,0,0,0,0,0,3.99719987,27,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,benign
2678,39,0,3,22,13,9,5,1,17,17,3,0,0,5,0,0,0,0,0,0,0,0,4.346627924,16,17,0,0,0,17,0,0,32,1,1,2,29,0,8,3,0,0,0,0,benign
2679,39,0,3,22,13,9,5,1,17,17,3,0,0,5,0,0,0,0,0,0,0,0,4.387935196,16,17,0,0,0,17,0,0,32,1,1,2,29,0,8,3,0,0,0,0,benign
2680,25,0,3,10,9,7,4.333333333,1,15,15,3,0,0,3,0,0,0,0,0,0,0,0,4.093139062,18,0,0,0,0,28,0,0,231,1,1,1,475,0,112,0,0,32,0,0,benign
2681,28,0,2,15,7,8,6,1,13,13,1,0,0,4,0,0,0,0,0,0,0,0,4.136286231,13,8,0,0,0,10,0,0,36,1,1,2,52,0,16,13,0,2,0,0,benign
2682,24,0,3,7,0,9,5,1,17,17,2,0,0,4,0,0,0,0,0,0,0,0,3.889049536,14,5,0,0,0,8,0,0,31,1,1,1,131,0,21,4,0,4,0,0,benign
2683,32,0,4,13,12,9,4,1,19,19,4,0,0,3,0,0,0,0,0,0,0,0,4.201692924,24,2,0,0,0,1,0,1,7,1,1,0,2,0,0,0,0,12,0,0,benign
2684,126,0,3,113,112,6,3.666666667,1,13,13,3,0,0,3,0,0,0,4,0,0,0,0,4.878047284,50,52,0,0,0,17,0,0,41,1,1,2,17,0,80,107,0,3,0,0,benign
2685,64,0,3,49,43,7,4.333333333,1,15,15,3,1,0,4,0,0,0,4,0,0,0,0,4.645638808,38,10,0,0,0,0,0,0,4,1,1,0,3,0,2,0,0,0,0,0,benign
2686,36,0,3,22,12,5,4,1,14,14,2,0,0,4,0,0,0,0,0,0,0,0,4.578638721,18,12,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
2687,25,2,3,0,0,16,7.666666667,1,25,25,2,0,0,2,2,0,0,0,0,0,0,0,4.054229297,17,1,0,0,6,13,0,0,121,1,1,0,375,0,60,0,0,97,0,0,benign
2688,39,0,3,22,13,9,5,1,17,17,3,0,0,5,0,0,0,0,0,0,0,0,4.433584445,16,17,0,0,0,17,0,0,32,1,1,2,29,0,8,3,0,0,0,0,benign
2689,100,0,3,88,82,6,3.333333333,1,12,12,3,2,0,4,0,0,0,13,0,0,0,0,4.650786671,39,32,0,0,0,0,0,0,4,1,1,0,3,0,2,0,0,0,0,0,benign
2690,34,0,4,11,0,9,5,1,23,23,3,0,0,4,0,0,0,0,0,0,0,0,3.878791261,22,0,0,0,0,63,0,0,341,1,1,1,61,0,203,3,0,19,0,0,benign
2691,53,0,3,37,36,6,4.666666667,1,16,16,3,3,0,3,0,0,0,0,0,0,0,0,4.743983304,21,25,0,0,0,9,0,0,55,1,1,0,42,0,37,0,0,2,0,0,benign
2692,52,0,3,31,25,15,6.333333333,1,21,21,3,0,0,4,0,0,0,2,0,0,0,0,4.543766465,31,7,0,0,0,0,0,0,4,1,1,0,3,0,2,0,0,0,0,0,benign
2693,21,0,3,0,0,9,6.333333333,1,21,21,2,0,0,2,0,0,0,0,0,0,0,0,3.994680368,15,1,0,0,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
2694,27,0,3,12,11,9,4.333333333,1,15,15,3,0,0,3,0,0,0,0,0,0,0,0,3.976449973,19,0,0,0,0,0,0,0,9,1,1,0,3,0,2,0,0,1,0,0,benign
2695,91,0,3,71,64,8,6,1,20,20,3,0,0,4,0,0,0,10,0,0,0,0,4.531374316,43,24,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,benign
2696,9,0,2,0,0,5,4,1,9,9,1,0,0,2,0,0,0,0,0,0,0,0,3.375,9,2,0,0,0,19,0,0,29,1,1,0,20,0,2,0,0,5,0,0,benign
2697,24,0,2,12,7,8,5.5,1,12,12,1,0,0,4,0,0,0,0,0,0,0,0,4.244518891,12,7,0,0,0,12,0,0,20,1,1,0,13,0,1,0,0,2,0,0,benign
2698,48,0,3,31,25,10,5,1,17,17,3,0,0,4,0,0,0,2,0,0,0,0,4.278249996,30,2,0,0,0,44,0,0,127,1,1,1,246,0,205,1,0,93,0,0,benign
2699,181,0,3,167,164,6,4,1,14,14,2,0,0,4,2,0,0,16,0,0,0,0,4.744753911,76,51,0,0,0,3,0,0,22,1,1,1,3,0,6,3,0,2,0,0,benign
2700,35,0,3,20,10,7,4.333333333,1,15,15,2,0,0,4,0,0,0,0,0,0,0,0,4.498955383,24,3,0,0,1,48,0,0,229,1,1,3,341,0,112,13,0,68,0,0,benign
2701,26,0,4,11,10,3,3,0,15,15,4,0,0,3,0,0,0,0,0,0,0,1,3.922589574,11,12,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,benign
2702,18,0,3,0,0,7,5.333333333,1,18,18,2,0,0,2,0,0,0,0,0,0,0,0,4.16385619,15,1,0,0,0,22,0,0,49,1,1,1,73,0,14,4,0,22,0,0,benign
2703,297,1,3,278,208,12,5.666666667,1,19,19,10,4,0,6,2,0,0,22,0,0,0,0,4.781615624,117,91,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,0,0,0,benign
2704,32,0,3,19,13,5,3.666666667,1,13,13,3,0,0,4,0,0,0,0,0,0,0,0,4.12849413,21,5,0,0,0,14,0,0,35,1,1,1,55,0,5,2,0,1,0,0,benign
2705,267,0,3,254,253,5,3.666666667,1,13,13,2,0,0,3,0,0,0,49,0,0,0,0,4.064342006,61,121,0,0,0,11,0,0,13,1,1,0,0,0,14,0,0,0,0,0,benign
2706,33,0,3,16,0,9,5,1,17,17,2,1,0,4,0,0,0,0,0,0,0,0,4.346439345,14,13,0,0,0,13,0,0,20,1,1,1,44,0,4,2,0,3,0,0,benign
2707,140,1,3,121,3,12,5.666666667,1,19,19,8,0,0,10,1,0,0,4,0,0,0,0,4.798558375,78,12,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,0,0,0,benign
2708,29,0,4,11,10,6,3.75,0,18,15,4,0,0,3,0,0,0,0,0,0,0,1,4.006749919,10,14,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
2709,19,0,3,0,0,7,5.666666667,1,19,19,2,0,0,2,0,0,0,0,0,0,0,0,3.979097891,15,0,0,0,0,22,0,0,44,1,1,1,71,0,14,4,0,21,0,0,benign
2710,1276,0,3,1255,1210,11,6.333333333,1,21,21,2,0,0,6,1,0,0,250,0,0,0,0,3.466571504,155,749,0,0,0,21,0,0,40,2,1,0,48,0,69,0,0,4,0,0,benign
2711,14,0,4,0,0,3,2.75,1,14,14,3,0,0,2,0,0,0,0,0,0,0,0,3.334209459,13,0,0,0,0,36,0,0,162,1,1,3,121,0,32,12,0,14,0,0,benign
2712,20,0,2,9,0,8,5,1,11,11,1,0,0,4,0,0,0,0,0,0,0,0,3.393595372,11,10,0,0,0,2,0,0,0,1,1,0,2,0,22,0,0,2,0,0,benign
2713,54,0,3,32,14,14,6.666666667,1,22,22,3,1,0,4,0,0,0,0,0,0,0,0,4.467409061,32,4,0,0,0,42,0,0,64,1,1,2,4,1,2,11,0,0,0,0,benign
2714,24,0,3,7,0,9,5,1,17,17,2,0,0,4,0,0,0,0,0,0,0,0,3.889049536,14,5,0,0,0,8,0,0,31,1,1,1,385,0,15,4,0,4,0,0,benign
2715,87,0,4,68,0,8,4,1,19,19,5,0,0,8,0,0,0,4,0,0,0,0,4.652875251,42,14,0,0,0,36,0,0,425,1,1,1,474,0,29,1,0,50,0,0,benign
2716,12,0,3,0,0,5,3.333333333,1,12,12,2,0,0,2,0,0,0,0,0,0,0,0,3.366091329,10,0,0,0,0,0,0,0,14,1,1,0,10,0,3,0,0,1,0,0,benign
2717,157,0,4,141,6,6,3.25,1,16,16,8,0,0,12,2,0,0,10,0,0,0,0,4.790487432,65,34,0,0,0,0,0,0,1,1,1,0,22,0,0,0,0,2,0,0,benign
2718,30,0,4,14,13,6,3.25,1,16,16,3,0,0,3,0,0,0,2,0,0,0,0,4.445543568,18,8,0,0,0,22,0,0,62,1,1,1,13,0,6,8,0,6,0,0,benign
2719,26,0,4,11,10,3,3,0,15,15,4,0,0,3,0,0,0,0,0,0,0,1,4.066677074,10,12,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,benign
2720,19,0,3,0,0,8,5.666666667,1,19,19,2,0,0,2,0,0,0,0,0,0,0,0,4.286790199,15,0,0,0,2,18,0,0,85,1,1,1,162,0,114,5,0,17,0,0,benign
2721,49,0,3,33,20,8,4.666666667,1,16,16,3,1,0,4,0,0,0,0,0,0,0,0,4.215936789,19,21,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
2722,22,2,2,0,0,18,10.5,1,22,22,1,0,0,2,2,0,0,0,0,0,0,0,4.073329702,16,0,0,0,1,13,0,0,155,1,1,1,82,0,1,4,0,30,1,0,benign
2723,41,0,3,21,12,12,6,1,20,20,3,1,0,4,0,0,0,0,0,0,0,0,4.547995053,24,6,0,0,0,11,1,0,35,1,1,1,138,0,48,3,0,1,0,0,benign
2724,15,0,4,0,0,3,3,0,15,15,3,0,0,2,0,0,0,0,0,0,0,1,3.351953074,4,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,benign
2725,30,0,3,17,10,5,3.666666667,1,13,13,3,0,0,4,0,0,0,0,0,0,0,0,4.154870933,24,3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,benign
2726,41,0,4,21,7,10,4.25,1,20,20,3,1,0,4,0,0,0,0,0,0,0,0,4.631328386,23,9,0,0,0,33,0,0,64,1,1,2,67,1,4,14,0,13,0,0,benign
2727,15,0,3,0,0,7,4.333333333,1,15,15,2,0,0,2,0,0,0,0,0,0,0,0,3.788754914,13,3,0,0,0,5,0,0,47,1,1,0,18,0,11,0,0,4,0,0,benign
2728,23,0,3,12,0,3,3,1,11,11,2,0,0,4,1,0,0,0,0,0,0,0,3.856564762,12,8,0,0,2,43,0,0,89,1,1,2,74,0,50,9,0,27,0,0,benign
2729,53,0,3,33,20,12,6,1,20,20,3,1,0,4,0,0,0,0,0,0,0,0,4.490328621,24,21,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
2730,30,0,4,14,13,6,3.25,1,16,16,3,0,0,3,0,0,0,2,0,0,0,0,4.371087149,18,8,0,0,0,22,0,0,62,1,1,1,13,0,6,8,0,6,0,0,benign
2731,13,0,2,0,0,10,6,1,13,13,1,0,0,2,0,0,0,0,0,0,0,0,3.363286924,12,0,0,0,1,60,0,0,77,1,1,0,95,0,51,0,0,14,0,0,benign
2732,23,0,3,8,7,5,4.333333333,1,15,15,3,0,0,3,0,0,0,0,0,0,0,0,3.714409345,14,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,benign
2733,58,0,2,45,39,9,6,1,13,13,2,1,0,4,0,0,0,4,0,0,0,0,4.536077831,30,10,0,0,0,0,0,0,4,1,1,0,3,0,2,0,0,0,0,0,benign
2734,53,0,3,33,20,12,6,1,20,20,3,1,0,4,0,0,0,0,0,0,0,0,4.380763405,24,21,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
2735,56,1,4,38,17,8,3.75,1,18,18,4,1,0,4,1,0,0,0,0,0,0,0,4.310302939,38,0,0,0,1,46,0,0,69,1,1,3,17,0,0,34,0,25,0,0,benign
2736,50,0,3,29,22,9,6.333333333,1,21,21,5,0,0,4,0,0,0,2,0,0,0,1,4.440186892,31,6,0,0,0,5,0,0,35,1,1,0,22,0,8,0,0,23,0,0,benign
2737,19,0,3,0,0,11,5.666666667,1,19,19,2,0,0,2,0,0,0,0,0,0,0,0,3.796217603,14,0,0,0,0,6,0,0,19,1,1,0,54,0,21,0,0,29,1,0,benign
2738,1652,0,3,1631,1630,14,6.333333333,1,21,21,2,0,0,3,0,0,0,326,3,0,0,0,3.341370398,214,922,0,0,0,25,0,0,76,1,1,1,76,0,7,3,0,4,0,0,benign
2739,24,0,3,7,0,9,5,1,17,17,2,0,0,4,0,0,0,0,0,0,0,0,3.889049536,14,5,0,0,0,8,0,0,31,1,1,1,390,0,22,4,0,4,0,0,benign
2740,31,0,3,16,6,7,4.333333333,1,15,15,2,1,0,4,0,0,0,0,0,0,0,0,4.346225869,18,6,0,0,0,9,0,0,34,1,1,1,73,0,13,9,0,2,0,0,benign
2741,77,0,2,64,57,10,6,1,13,13,1,1,0,4,0,0,0,8,0,0,0,0,4.704834018,37,18,0,0,1,27,0,0,186,1,1,3,584,0,214,6,0,137,0,0,benign
2742,33,0,3,19,18,6,4,1,14,14,3,1,0,3,0,0,0,0,0,0,0,0,4.20869497,24,4,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,0,0,benign
2743,16,0,3,0,0,8,4.666666667,1,16,16,2,0,0,2,0,0,0,0,0,0,0,0,3.708132065,12,3,0,0,0,5,0,0,215,1,1,2,60,0,67,7,0,12,0,0,benign
2744,22,0,3,7,0,9,4.333333333,1,15,15,2,0,0,4,0,0,0,0,0,0,0,0,3.952302978,12,5,0,0,0,9,0,0,18,1,1,1,64,0,13,2,0,1,0,0,benign
2745,33,0,3,16,0,9,5,1,17,17,2,1,0,4,0,0,0,0,0,0,0,0,4.196439345,14,13,0,0,0,13,0,0,20,1,1,1,44,0,4,2,0,3,0,0,benign
2746,47,0,3,30,11,9,5,1,17,17,3,0,0,5,0,0,0,0,0,0,0,0,4.292040864,23,9,0,0,0,16,0,0,29,1,1,0,39,0,3,1,0,1,0,0,benign
2747,23,1,3,0,0,10,7,1,23,23,2,0,0,2,1,0,0,0,0,0,0,0,3.913400746,17,0,0,0,0,1,0,0,7,1,1,1,7,0,2,9,0,0,0,0,benign
2748,18,0,3,0,0,7,5.333333333,1,18,18,2,0,0,2,0,0,0,0,0,0,0,0,4.13366069,14,1,0,0,0,22,0,0,49,1,1,1,73,0,14,4,0,22,0,0,benign
2749,32,0,3,17,16,6,4.333333333,1,15,15,3,0,0,3,0,0,0,0,0,0,0,0,3.916579706,24,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,0,3,0,0,benign
2750,228,0,3,214,213,7,4,1,14,14,10,0,0,3,2,0,0,20,0,0,0,1,4.876208932,85,83,0,0,1,4,0,0,50,1,1,2,60,0,4,9,0,10,0,0,benign
2751,53,0,3,33,20,12,6,1,20,20,3,1,0,4,0,0,0,0,0,0,0,0,4.45215372,24,21,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
2752,74,0,4,49,43,15,5.5,1,25,25,4,1,0,4,0,0,0,4,0,0,0,0,4.610058226,43,10,0,0,0,0,0,0,4,1,1,0,3,0,2,0,0,0,0,0,benign
2753,30,0,4,14,13,6,3.25,1,16,16,3,0,0,3,0,0,0,2,0,0,0,0,4.445543568,18,8,0,0,0,22,0,0,62,1,1,1,13,0,6,8,0,6,0,0,benign
2754,18,0,4,7,0,3,2,0,11,11,3,0,0,4,0,0,0,0,0,0,0,1,3.97366069,7,8,0,0,0,2,0,0,5,1,1,1,2,3,0,2,0,1,0,0,benign
2755,53,0,3,33,20,12,6,1,20,20,3,1,0,4,0,0,0,0,0,0,0,0,4.372905595,24,21,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
2756,30,0,3,13,0,9,5,1,17,17,2,0,0,5,0,0,0,0,0,0,0,0,4.057313082,15,9,0,0,0,8,0,0,31,1,1,1,393,0,25,4,0,4,0,0,benign
2757,53,0,3,33,20,12,6,1,20,20,3,1,0,4,0,0,0,0,0,0,0,0,4.377316637,24,21,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,benign
2758,15,0,3,0,0,7,4.333333333,1,15,15,2,0,0,2,0,0,0,0,0,0,0,0,3.788754914,15,0,0,0,3,12,0,0,72,1,1,0,165,0,22,0,0,39,0,0,benign
2759,64,0,3,51,0,5,3.666666667,1,13,13,4,0,0,6,0,0,0,2,0,0,0,0,4.420254338,40,2,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,0,0,0,benign
2760,16,0,2,0,0,13,7.5,1,16,16,1,0,0,2,0,0,0,0,0,0,0,0,3.74095326,13,0,0,0,0,6,0,0,49,1,1,0,15,0,0,0,0,0,0,0,benign
